Date,Open,High,Low,Close
2021-07-26T09:15:00+0530,34947.85,34947.85,34765.55,34806.35
2021-07-26T09:20:00+0530,34802.5,34875.9,34743.15,34872.65
2021-07-26T09:25:00+0530,34872.9,35017.6,34872.9,34968.2
2021-07-26T09:30:00+0530,34966.25,34985.95,34843.6,34905.25
2021-07-26T09:35:00+0530,34899.55,34940.6,34853.1,34913.7
2021-07-26T09:40:00+0530,34913.3,34928.65,34893.1,34893.1
2021-07-26T09:45:00+0530,34892.3,34895.5,34830,34872.45
2021-07-26T09:50:00+0530,34876.35,34906.25,34860.65,34863.8
2021-07-26T09:55:00+0530,34860.65,34879.1,34849.1,34874.7
2021-07-26T10:00:00+0530,34877.65,34956.6,34876.5,34924.55
2021-07-26T10:05:00+0530,34928.45,34949.15,34911.1,34933.2
2021-07-26T10:10:00+0530,34933.6,34958.6,34911.3,34938.5
2021-07-26T10:15:00+0530,34942.2,34946.6,34914.4,34922.15
2021-07-26T10:20:00+0530,34922.8,34940.45,34894.7,34918
2021-07-26T10:25:00+0530,34915.05,34951.3,34915.05,34935.65
2021-07-26T10:30:00+0530,34936.95,35070.95,34936.95,35069.05
2021-07-26T10:35:00+0530,35070.9,35103.35,35055.4,35067.3
2021-07-26T10:40:00+0530,35063,35097.95,35041.25,35075.4
2021-07-26T10:45:00+0530,35075.45,35087.8,35016.55,35060.4
2021-07-26T10:50:00+0530,35060.5,35068.6,35039.8,35055.3
2021-07-26T10:55:00+0530,35050.6,35072.6,35046.5,35072.6
2021-07-26T11:00:00+0530,35071.6,35107.2,35071.6,35105.5
2021-07-26T11:05:00+0530,35102.1,35136.55,35101.75,35125.95
2021-07-26T11:10:00+0530,35124.2,35124.2,35081.3,35082.85
2021-07-26T11:15:00+0530,35083.75,35112.4,35068.45,35106.6
2021-07-26T11:20:00+0530,35108.2,35110.65,35053.55,35072.8
2021-07-26T11:25:00+0530,35072.45,35072.45,35034.6,35041.65
2021-07-26T11:30:00+0530,35041.15,35045.5,34968.9,34990
2021-07-26T11:35:00+0530,34988.9,35002.95,34960.15,34960.85
2021-07-26T11:40:00+0530,34956.55,34979.95,34927.55,34959.95
2021-07-26T11:45:00+0530,34960.45,34961.4,34934.15,34938.65
2021-07-26T11:50:00+0530,34938.6,34975.6,34928.1,34954.4
2021-07-26T11:55:00+0530,34951.8,34970.3,34940.05,34940.25
2021-07-26T12:00:00+0530,34939.5,34988.7,34904.3,34974
2021-07-26T12:05:00+0530,34975.2,34990.4,34960.75,34965.4
2021-07-26T12:10:00+0530,34964.7,34972.35,34936.45,34949.1
2021-07-26T12:15:00+0530,34950.35,34962.2,34932.55,34958.25
2021-07-26T12:20:00+0530,34959.05,34981.9,34946.2,34978.25
2021-07-26T12:25:00+0530,34975.95,34993.35,34967,34987.9
2021-07-26T12:30:00+0530,34990.7,35034.35,34985.65,35033.7
2021-07-26T12:35:00+0530,35031.85,35033.85,35007.8,35033.35
2021-07-26T12:40:00+0530,35035,35042.8,34990.05,35004.45
2021-07-26T12:45:00+0530,35003.55,35014,34948,35002.95
2021-07-26T12:50:00+0530,35000.45,35011.55,34979.95,35003.35
2021-07-26T12:55:00+0530,35000.8,35031.65,34982.75,35014.35
2021-07-26T13:00:00+0530,35018.05,35056.15,34989.45,35000.35
2021-07-26T13:05:00+0530,34997.45,35025.8,34980.6,35021.3
2021-07-26T13:10:00+0530,35021.85,35021.85,34978,34990.65
2021-07-26T13:15:00+0530,34988.55,35013.3,34975.05,34995.5
2021-07-26T13:20:00+0530,34992,35013.15,34959.75,35013.15
2021-07-26T13:25:00+0530,35012.3,35028.3,35009.4,35020.15
2021-07-26T13:30:00+0530,35020.35,35026.7,34969.8,34999.7
2021-07-26T13:35:00+0530,34998.3,35020.4,34990.25,35006.25
2021-07-26T13:40:00+0530,35007.9,35061.9,35007.9,35039.75
2021-07-26T13:45:00+0530,35038.55,35071.1,35030,35056.1
2021-07-26T13:50:00+0530,35061.6,35069.3,35029.65,35032.95
2021-07-26T13:55:00+0530,35035.2,35038.2,34986.45,34996.9
2021-07-26T14:00:00+0530,34998.8,35013.35,34964.65,35005.75
2021-07-26T14:05:00+0530,35009.5,35031.35,34996.25,35012.8
2021-07-26T14:10:00+0530,35016.2,35035.3,34998.95,35024.45
2021-07-26T14:15:00+0530,35026.7,35027.3,34998.65,35004.8
2021-07-26T14:20:00+0530,35004.15,35028.6,34995.9,35023.15
2021-07-26T14:25:00+0530,35023.9,35084.35,35008.05,35049.4
2021-07-26T14:30:00+0530,35049.6,35051.05,34912.35,34961.95
2021-07-26T14:35:00+0530,34961.7,34977.55,34933.5,34958.7
2021-07-26T14:40:00+0530,34963.6,34990.95,34940.45,34949.2
2021-07-26T14:45:00+0530,34953.05,34974.05,34943.2,34945.8
2021-07-26T14:50:00+0530,34949.35,34998.75,34949.35,34983.65
2021-07-26T14:55:00+0530,34985,34986.95,34953.15,34969.3
2021-07-26T15:00:00+0530,34971.05,34976.35,34940.4,34942.5
2021-07-26T15:05:00+0530,34943.95,34962.35,34926,34958.4
2021-07-26T15:10:00+0530,34961.6,34972.4,34949.5,34955.9
2021-07-26T15:15:00+0530,34959.3,34962.25,34936.8,34944.25
2021-07-26T15:20:00+0530,34941.25,34983.3,34937.6,34944
2021-07-26T15:25:00+0530,34946.4,34946.75,34915.55,34921.85
2021-07-27T09:15:00+0530,35029.3,35146.9,35019.6,35140.6
2021-07-27T09:20:00+0530,35140.8,35167.75,35085.4,35094.7
2021-07-27T09:25:00+0530,35095.1,35125.6,35066.4,35113.1
2021-07-27T09:30:00+0530,35112.7,35136.15,35106.1,35121.1
2021-07-27T09:35:00+0530,35119.6,35128.8,35091.55,35101.75
2021-07-27T09:40:00+0530,35101.4,35111.1,34998.85,35049.1
2021-07-27T09:45:00+0530,35050.3,35072.25,35031.35,35051.7
2021-07-27T09:50:00+0530,35051.35,35093.8,35050.35,35093.8
2021-07-27T09:55:00+0530,35093.25,35159,35090.45,35152.3
2021-07-27T10:00:00+0530,35152.5,35172.5,35123.55,35128.25
2021-07-27T10:05:00+0530,35127.2,35143.25,35118.6,35142.9
2021-07-27T10:10:00+0530,35142.3,35145.05,35114.8,35115.4
2021-07-27T10:15:00+0530,35110.05,35156.3,35110.05,35148.95
2021-07-27T10:20:00+0530,35147.5,35165.3,35143.8,35150.15
2021-07-27T10:25:00+0530,35150.7,35167.95,35146.3,35152.8
2021-07-27T10:30:00+0530,35152.35,35179.8,35139,35178.85
2021-07-27T10:35:00+0530,35178.5,35185.85,35163.05,35165
2021-07-27T10:40:00+0530,35161.75,35163.9,35109.5,35112.95
2021-07-27T10:45:00+0530,35110.6,35127.65,35101.65,35118
2021-07-27T10:50:00+0530,35118.1,35138.05,35097.35,35124.7
2021-07-27T10:55:00+0530,35123.7,35138.5,35115.4,35123.7
2021-07-27T11:00:00+0530,35123.55,35125.8,35081.9,35086.8
2021-07-27T11:05:00+0530,35082.55,35100.7,35075.05,35092.1
2021-07-27T11:10:00+0530,35092.1,35105,35088.95,35100.8
