0,1,2,3,4,5,6
2021-09-01T10:25:00+0530,633.25,633.25,595.05,600,8350,36725
2021-09-01T10:30:00+0530,598,607.9,570.7,589.45,6875,34250
2021-09-01T10:35:00+0530,589.45,613.7,570.75,612.3,3375,33800
2021-09-01T10:40:00+0530,612.3,630.6,608.4,621.85,1975,34250
2021-09-01T10:45:00+0530,625.65,632.25,615,620,1325,34775
2021-09-01T10:50:00+0530,620,620,580,580,3000,34800
2021-09-01T10:55:00+0530,580,580,535.05,545.05,4875,33700
2021-09-01T11:00:00+0530,540.4,565,528,535,2300,33625
2021-09-01T11:05:00+0530,535,538.5,497.55,527.45,9650,34300
2021-09-01T11:10:00+0530,524.35,531.8,500,522.25,5500,33825
2021-09-01T11:15:00+0530,523,550,523,540.6,6675,34675
2021-09-01T11:20:00+0530,540.6,540.85,490,492.9,4375,36000
2021-09-01T11:25:00+0530,492.9,492.9,472.65,486,16200,41000
2021-09-01T11:30:00+0530,483.35,498,460.4,484.6,9775,39975
2021-09-01T11:35:00+0530,484.6,502.55,476.4,476.4,4850,40625
2021-09-01T11:40:00+0530,473.35,491.1,473.35,483,5900,43200
2021-09-01T11:45:00+0530,483,493.65,481.7,492.1,4975,43600
2021-09-01T11:50:00+0530,492.1,503.1,489,492,7925,46775
2021-09-01T11:55:00+0530,492,493.25,437.65,440.95,11700,47950
2021-09-01T12:00:00+0530,440.95,479.25,436.9,477.35,16075,56200
2021-09-01T12:05:00+0530,477.35,487,458.55,461.25,7425,59425
2021-09-01T12:10:00+0530,461.25,474.35,458.35,471.55,4325,60450
2021-09-01T12:15:00+0530,471.55,471.95,442.4,446.05,7450,62075
2021-09-01T12:20:00+0530,446.05,465,431.8,464.05,12000,65450
2021-09-01T12:25:00+0530,464.05,473.4,459.35,473.4,11600,66250
2021-09-01T12:30:00+0530,473.6,479.95,465,473.15,29625,70300
2021-09-01T12:35:00+0530,473.15,477.9,464.1,465.8,4025,71775
2021-09-01T12:40:00+0530,465.8,509.85,443.1,505,17025,72575
2021-09-01T12:45:00+0530,502.8,521.2,488.2,518.4,16825,71875
2021-09-01T12:50:00+0530,521.45,526.6,508.6,514.6,9225,74550
2021-09-01T12:55:00+0530,514.6,547.8,507.85,544.9,13675,75525
2021-09-01T13:00:00+0530,545,560,535,546.3,15300,68750
2021-09-01T13:05:00+0530,546.3,546.3,524.7,530.15,4200,66650
2021-09-01T13:10:00+0530,530.15,532,513.4,516.45,4300,67250
2021-09-01T13:15:00+0530,516.45,535,513.95,535,3275,65400
2021-09-01T13:20:00+0530,535,535,476.75,491.95,8825,65800
2021-09-01T13:25:00+0530,491.95,505.65,487,498.1,5050,66100
2021-09-01T13:30:00+0530,498.1,509.95,490.05,504.05,2875,66025
2021-09-01T13:35:00+0530,504.05,505.45,493.9,502.5,875,66500
2021-09-01T13:40:00+0530,502.5,522.35,502.5,509.85,2700,66875
2021-09-01T13:45:00+0530,509.85,526,509.85,518.95,3475,66225
2021-09-01T13:50:00+0530,518.95,543.05,513.35,542.55,5125,65525
2021-09-01T13:55:00+0530,545,556.6,531.35,547.95,6400,64600
2021-09-01T14:00:00+0530,547.95,555.45,526,539.25,6525,64300
2021-09-01T14:05:00+0530,539.25,541.95,528,541.95,1250,63150
2021-09-01T14:10:00+0530,541.95,544.5,490,513.05,4850,63075
2021-09-01T14:15:00+0530,511.4,522.25,500.5,511.05,3650,63100
2021-09-01T14:20:00+0530,511.05,517.95,502,517.25,1825,62850
2021-09-01T14:25:00+0530,517.25,530.6,502.1,502.1,3600,62350
2021-09-01T14:30:00+0530,502,518.1,465.75,480.25,9050,61300
2021-09-01T14:35:00+0530,478.15,492.7,474.5,486,4150,61625
2021-09-01T14:40:00+0530,486,495.05,480,492.05,3475,61275
2021-09-01T14:45:00+0530,492.05,492.05,448.75,458.95,8675,61600
2021-09-01T14:50:00+0530,458.95,463.75,426.45,440.1,12050,63400
2021-09-01T14:55:00+0530,440.1,448,428.7,448,8975,66325
2021-09-01T15:00:00+0530,451,456.4,438,438,7600,67825
2021-09-01T15:05:00+0530,441.5,444.35,397.2,400,15850,70125
2021-09-01T15:10:00+0530,400,410.6,384,385,23550,73775
2021-09-01T15:15:00+0530,387.25,409.5,382,402.5,61250,95725
2021-09-01T15:20:00+0530,401.8,415.45,394.2,394.2,36475,106075
2021-09-01T15:25:00+0530,394.2,395.8,385,387,46150,117500
2021-09-02T09:15:00+0530,390.05,408,342.25,403.55,84975,141125
2021-09-02T09:20:00+0530,399.05,403.55,352.15,358.9,56525,156550
2021-09-02T09:25:00+0530,362.1,402.4,354.65,395.7,57200,165725
2021-09-02T09:30:00+0530,398.2,405,369.05,379,41575,171825
2021-09-02T09:35:00+0530,377,378.55,345.5,355.15,59275,183200
2021-09-02T09:40:00+0530,355.8,363.35,340,344.3,51675,203725
2021-09-02T09:45:00+0530,344.85,349.75,316,347.75,63050,206300
2021-09-02T09:50:00+0530,349.5,359.95,347.8,355.95,37750,211850
2021-09-02T09:55:00+0530,356.85,372,356.55,367.8,45475,219550
2021-09-02T10:00:00+0530,367.8,369.8,353.9,359.25,23975,223075
2021-09-02T10:05:00+0530,359.25,362,350.45,358.3,16850,227425
2021-09-02T10:10:00+0530,358,363.55,352.6,353.9,16675,228950
2021-09-02T10:15:00+0530,355.15,359.4,345,356.7,21650,230925
2021-09-02T10:20:00+0530,356.7,360,344,354.95,17800,235125
2021-09-02T10:25:00+0530,354.95,362,347,362,11525,235600
2021-09-02T10:30:00+0530,361.4,370,357.8,366.1,19400,239425
2021-09-02T10:35:00+0530,366.1,389.95,363.05,389.8,46525,240925
2021-09-02T10:40:00+0530,388.9,433,388.9,427.95,99550,225425
2021-09-02T10:45:00+0530,429.3,440,415.35,422.15,63650,225050
2021-09-02T10:50:00+0530,422.1,425,402.5,421.95,38550,227125
2021-09-02T10:55:00+0530,422.85,429.6,409.1,426.65,26625,224750
2021-09-02T11:00:00+0530,426.65,435,408.15,413.8,33000,228450
2021-09-02T11:05:00+0530,413.8,442.2,413.15,439.15,28775,228050
2021-09-02T11:10:00+0530,440.3,447.75,428.85,447.75,47325,222575
2021-09-02T11:15:00+0530,448.75,473.85,447.45,469.15,75425,211200
2021-09-02T11:20:00+0530,470,476.7,453,470.85,41825,204050
2021-09-02T11:25:00+0530,470.85,477,464.95,473.7,26875,199125
2021-09-02T11:30:00+0530,472.95,475,439.7,445.35,34625,197200
2021-09-02T11:35:00+0530,445.6,466.85,442,458.45,14750,194875
2021-09-02T11:40:00+0530,459.05,465.95,454.3,462.45,9325,193900
2021-09-02T11:45:00+0530,462.45,476.05,455.8,466.5,25200,192350
2021-09-02T11:50:00+0530,468.4,484.75,455.8,475.75,26900,190225
2021-09-02T11:55:00+0530,475.75,482.1,463.6,475,17075,188450
2021-09-02T12:00:00+0530,475,476,457.2,467.1,11500,186375
2021-09-02T12:05:00+0530,467.1,470.2,438.35,448.75,20450,185700
2021-09-02T12:10:00+0530,448.75,473.3,448.75,472.2,18100,185575
2021-09-02T12:15:00+0530,471.95,491.25,468.45,475.65,37200,177850
2021-09-02T12:20:00+0530,475.65,483.6,456.45,479.9,20425,174025
2021-09-02T12:25:00+0530,478,489.45,469.85,484.95,21700,169625
2021-09-02T12:30:00+0530,483.9,489.35,467,478.15,15775,169200
2021-09-02T12:35:00+0530,478.15,482,468.4,470,9125,166075
2021-09-02T12:40:00+0530,470,470,447.35,453.5,20500,165225
2021-09-02T12:45:00+0530,451.65,457,429.95,454.8,23100,166875
2021-09-02T12:50:00+0530,454.8,472.65,444.7,463.5,21125,166600
2021-09-02T12:55:00+0530,463.5,483.5,463.1,471.7,22075,166150
2021-09-02T13:00:00+0530,471.7,476.2,457,463.25,11350,164450
2021-09-02T13:05:00+0530,463.25,471.05,458.05,464.5,7675,162875
2021-09-02T13:10:00+0530,464.5,509.95,439.75,500.4,35000,165625
2021-09-02T13:15:00+0530,500.95,518.6,490.3,503.05,30675,157075
2021-09-02T13:20:00+0530,503.05,511.65,495,505.35,15775,155475
2021-09-02T13:25:00+0530,505.35,507.15,477.35,492,20225,151475
2021-09-02T13:30:00+0530,492,501,465.75,474.8,10150,152050
2021-09-02T13:35:00+0530,474.8,474.8,447,460.05,20050,151575
2021-09-02T13:40:00+0530,460.05,471.6,450.3,458.05,10575,151775
2021-09-02T13:45:00+0530,458.05,477.7,456.25,477.5,10875,150800
2021-09-02T13:50:00+0530,476.7,477.65,464.6,469.7,19625,153600
2021-09-02T13:55:00+0530,469.7,472.35,435.55,454,20075,156275
2021-09-02T14:00:00+0530,454.5,472.9,449.5,462,12525,154900
2021-09-02T14:05:00+0530,462,473.35,456.1,463.45,8800,155275
2021-09-02T14:10:00+0530,463.45,480,439,474.9,21200,153900
2021-09-02T14:15:00+0530,475.9,477.85,449.4,458,9900,152925
2021-09-02T14:20:00+0530,458,468.85,453,456,12650,152275
2021-09-02T14:25:00+0530,456,499.65,453.75,483.2,26475,151450
2021-09-02T14:30:00+0530,485,498,475.9,494.4,14125,151725
2021-09-02T14:35:00+0530,494.4,498.4,473.45,474.85,13125,148350
2021-09-02T14:40:00+0530,474.85,489,474.1,484,14150,146275
2021-09-02T14:45:00+0530,484.5,499.4,463,479.5,27375,140175
2021-09-02T14:50:00+0530,479.5,486,471.8,477.6,9800,139875
2021-09-02T14:55:00+0530,477.6,489,471,483.2,11600,140250
2021-09-02T15:00:00+0530,483.2,495.8,482.25,495.8,18325,131975
2021-09-02T15:05:00+0530,498.7,500,478.05,479.3,18750,132700
2021-09-02T15:10:00+0530,481,495.2,479.3,489,39050,130625
2021-09-02T15:15:00+0530,489,532.2,489,516,43925,117750
2021-09-02T15:20:00+0530,517.55,529.7,516,525.15,23625,116225
2021-09-02T15:25:00+0530,527.55,560,524.25,560,39225,112875
2021-09-03T09:15:00+0530,540,683.9,519.4,682.35,118575,118400
2021-09-03T09:20:00+0530,684.15,705,640,657,48750,114625
2021-09-03T09:25:00+0530,656.8,685.6,632.2,668,32225,110775
2021-09-03T09:30:00+0530,668,700.6,655.8,670.7,29200,106925
2021-09-03T09:35:00+0530,670.7,670.7,609,626,29975,108050
2021-09-03T09:40:00+0530,624.7,646.55,614.45,624.45,15975,105225
2021-09-03T09:45:00+0530,624.45,670,586.4,653.9,31250,105050
2021-09-03T09:50:00+0530,653.9,667.35,631,642.8,15025,103350
2021-09-03T09:55:00+0530,645.65,648.8,610.25,618.15,13550,104025
2021-09-03T10:00:00+0530,618.15,669,608.4,655.7,19275,105900
2021-09-03T10:05:00+0530,655.7,669.35,640.05,648.5,8275,107025
2021-09-03T10:10:00+0530,648.5,663.95,633.8,648.4,9450,106825
2021-09-03T10:15:00+0530,648.4,660,625.55,629.1,12350,106950
2021-09-03T10:20:00+0530,628.35,638.35,597.85,608,9175,105900
2021-09-03T10:25:00+0530,609,622,511.9,518.45,21575,110725
2021-09-03T10:30:00+0530,516,563.95,472.05,521.8,65150,115325
2021-09-03T10:35:00+0530,520,540,504,504.65,26675,126000
2021-09-03T10:40:00+0530,504.65,504.65,429.2,429.2,71225,139450
2021-09-03T10:45:00+0530,429.1,480,424.15,474.85,85250,136800
2021-09-03T10:50:00+0530,473.5,499.05,462,481.05,30125,139500
2021-09-03T10:55:00+0530,482.25,509.15,478.45,485.7,21975,136850
2021-09-03T11:00:00+0530,485.7,485.7,453.7,463.85,37125,135450
2021-09-03T11:05:00+0530,463.85,476.95,445.45,450,27950,136375
2021-09-03T11:10:00+0530,448.95,462.3,433.1,452.95,47150,145975
2021-09-03T11:15:00+0530,452.65,477.7,444.45,470.15,32625,145875
2021-09-03T11:20:00+0530,466.85,474,449.95,459.15,23475,151750
2021-09-03T11:25:00+0530,459.15,459.15,398.4,412.15,79375,156500
2021-09-03T11:30:00+0530,413.5,424.7,400.4,408.3,53425,160500
2021-09-03T11:35:00+0530,407.7,411.45,365.95,376.6,148300,186525
2021-09-03T11:40:00+0530,376.65,396,374,390.55,136300,206250
2021-09-03T11:45:00+0530,389.35,404,374.25,397,132125,214275
2021-09-03T11:50:00+0530,395.95,429.8,389.45,428.5,118875,215450
2021-09-03T11:55:00+0530,427.3,442.9,418.95,433,101550,209125
2021-09-03T12:00:00+0530,433,451.35,430,431.45,73525,209200
2021-09-03T12:05:00+0530,432.65,460,420,441.45,75975,211900
2021-09-03T12:10:00+0530,441.35,447.7,429.05,440.55,56300,219725
2021-09-03T12:15:00+0530,442.5,451.95,436.65,447.65,48750,225600
2021-09-03T12:20:00+0530,446.8,450,424,425.9,47525,224400
2021-09-03T12:25:00+0530,427,442.5,421,437.6,45725,221950
2021-09-03T12:30:00+0530,440,443.4,430,430.05,42550,222825
2021-09-03T12:35:00+0530,432.8,438.05,402,414.1,78250,220875
2021-09-03T12:40:00+0530,412.6,416.35,392.6,396.3,66600,220000
2021-09-03T12:45:00+0530,394.9,413.65,385.9,409.25,59150,221950
2021-09-03T12:50:00+0530,409.25,419.95,405,413.85,49000,223200
2021-09-03T12:55:00+0530,415,428.9,411,422.05,38650,224300
2021-09-03T13:00:00+0530,424,424.85,400.55,412.4,42975,224375
2021-09-03T13:05:00+0530,412.35,433.5,402.2,425.6,55025,223050
2021-09-03T13:10:00+0530,426,471.7,425.95,456.9,141500,214475
2021-09-03T13:15:00+0530,459.15,479.95,450,465,68125,209225
2021-09-03T13:20:00+0530,465,466,436.65,450.1,42225,204875
2021-09-03T13:25:00+0530,451.3,458.75,432.05,452.55,36100,207100
2021-09-03T13:30:00+0530,452.55,454.85,411.35,413.45,68900,207250
2021-09-03T13:35:00+0530,405.9,432.95,405.4,426.5,49800,210625
2021-09-03T13:40:00+0530,428,455.95,426.5,437.85,54725,207175
2021-09-03T13:45:00+0530,437.85,442.6,424.4,434.95,26725,207725
2021-09-03T13:50:00+0530,433.15,434.95,394.2,414.1,77475,209625
2021-09-03T13:55:00+0530,413.25,416,396.9,404.9,41250,210300
2021-09-03T14:00:00+0530,405.15,407.8,326.95,328.9,294350,231925
2021-09-03T14:05:00+0530,327,350.4,317.25,345.15,450775,365525
2021-09-03T14:10:00+0530,345.2,363.95,345.2,359,248825,340025
2021-09-03T14:15:00+0530,358.9,372.4,351.55,360,161700,314950
2021-09-03T14:20:00+0530,362,365,350.4,354,119150,324525
2021-09-03T14:25:00+0530,354.6,372.85,338.85,372.85,189600,336700
2021-09-03T14:30:00+0530,371.95,386.8,358.1,368.5,186975,329050
2021-09-03T14:35:00+0530,368.65,376,356,365.95,128775,329550
2021-09-03T14:40:00+0530,366.4,371.8,356.2,356.2,92175,323700
2021-09-03T14:45:00+0530,356.4,380,351.15,366.5,172800,310200
2021-09-03T14:50:00+0530,365.1,375,362.45,372.3,91300,315325
2021-09-03T14:55:00+0530,371.5,373.7,355.45,369.9,155625,320775
2021-09-03T15:00:00+0530,372.5,406.3,371.95,406,246500,288825
2021-09-03T15:05:00+0530,404.1,408,382.8,396,149525,289475
2021-09-03T15:10:00+0530,397.35,412.85,396,409.4,136550,276725
2021-09-03T15:15:00+0530,410.45,420.4,402.3,415.5,125125,263475
2021-09-03T15:20:00+0530,416.15,468.45,415,465.4,157400,222100
2021-09-03T15:25:00+0530,465,467.75,433,434.3,111075,205525
2021-09-06T09:15:00+0530,474.95,511.95,461.55,473.6,307425,203325
2021-09-06T09:20:00+0530,478.5,483.05,360.1,385.5,348550,273775
2021-09-06T09:25:00+0530,386.65,417.8,347.45,417.8,211050,299175
2021-09-06T09:30:00+0530,417.55,459.8,397.4,448,221350,287950
2021-09-06T09:35:00+0530,447.45,448.5,405,409,124350,283075
2021-09-06T09:40:00+0530,407.35,414.9,374.05,376.2,123425,285175
2021-09-06T09:45:00+0530,375,388.3,359.4,379.2,108175,285000
2021-09-06T09:50:00+0530,379.45,393.6,328.7,330.05,142850,299275
2021-09-06T09:55:00+0530,334.3,349,325.75,345.55,137025,337600
2021-09-06T10:00:00+0530,346.65,370.55,335.65,348.85,147050,336925
2021-09-06T10:05:00+0530,345,360,335.2,337.15,79575,351700
2021-09-06T10:10:00+0530,336.75,351,327.7,345,105850,364725
2021-09-06T10:15:00+0530,345,354,333.3,335.3,90350,369825
2021-09-06T10:20:00+0530,334.95,345.55,303.7,317.15,193600,387400
2021-09-06T10:25:00+0530,315.85,344.65,308.75,323.05,219300,415325
2021-09-06T10:30:00+0530,322.6,326.55,295.55,311,352675,463750
2021-09-06T10:35:00+0530,308.95,333.05,305.1,322.5,304075,534525
2021-09-06T10:40:00+0530,322,326.1,311.05,318.75,135550,553475
2021-09-06T10:45:00+0530,317.3,329.4,306.35,310.4,167575,562150
2021-09-06T10:50:00+0530,311.5,328.25,302.15,323.7,217225,585500
2021-09-06T10:55:00+0530,323.7,341.85,314,325.85,317300,630325
2021-09-06T11:00:00+0530,324.35,350.1,323,348.35,260950,639750
2021-09-06T11:05:00+0530,347.1,352.35,332,334.9,272150,611950
2021-09-06T11:10:00+0530,335.65,347.25,318.05,321.8,185025,615450
2021-09-06T11:15:00+0530,320.35,333,317.05,329.45,132250,623775
2021-09-06T11:20:00+0530,329.05,345.1,327.7,338.3,164425,632800
2021-09-06T11:25:00+0530,337.1,345,327.5,339.65,151900,633675
2021-09-06T11:30:00+0530,339.9,339.9,309.5,313.1,192825,630700
2021-09-06T11:35:00+0530,312.65,325.85,302,303.75,146050,621550
2021-09-06T11:40:00+0530,302.65,325,300,314.35,170225,634650
2021-09-06T11:45:00+0530,313.8,335.1,313.5,334.65,129100,642425
2021-09-06T11:50:00+0530,334.45,355,334.2,342.7,309125,629225
2021-09-06T11:55:00+0530,342,350.95,336,336,114450,622975
2021-09-06T12:00:00+0530,336.55,352,321,334.8,180125,618725
2021-09-06T12:05:00+0530,335.55,347.1,316.25,341.4,159975,614650
2021-09-06T12:10:00+0530,341.35,346.95,330,331.65,118250,621200
2021-09-06T12:15:00+0530,331.6,343,322.5,338,79325,625750
2021-09-06T12:20:00+0530,338.85,341,322,325.3,84375,634725
2021-09-06T12:25:00+0530,325.3,344.1,316.85,342.45,131675,638350
2021-09-06T12:30:00+0530,343.65,350.8,322,345.95,188100,640850
2021-09-06T12:35:00+0530,347.05,352,330.65,340.95,136000,646900
2021-09-06T12:40:00+0530,340.5,383.1,335,370.8,456450,645675
2021-09-06T12:45:00+0530,371.7,373.8,357.25,369.8,159350,622700
2021-09-06T12:50:00+0530,369.3,374.85,351.6,357.3,161200,621100
2021-09-06T12:55:00+0530,357.15,363,331,342.55,229250,628675
2021-09-06T13:00:00+0530,342.4,364.1,335,358.75,157775,618025
2021-09-06T13:05:00+0530,358.65,366.45,353.25,356.3,111125,610125
2021-09-06T13:10:00+0530,356.3,363,350,352,67700,610875
2021-09-06T13:15:00+0530,351.75,378.25,322.65,323.45,203975,606700
2021-09-06T13:20:00+0530,324.25,344.1,317.4,340.6,198425,601225
2021-09-06T13:25:00+0530,339.65,354.3,338.35,345.75,87350,595575
2021-09-06T13:30:00+0530,345.85,351.45,335.25,343.85,67925,600075
2021-09-06T13:35:00+0530,342.95,352,334,339.2,100900,603500
2021-09-06T13:40:00+0530,339.75,348.75,339,342.65,66175,598850
2021-09-06T13:45:00+0530,342,346.85,315,323.75,199700,608875
2021-09-06T13:50:00+0530,323.7,332.55,320.65,323,109750,624925
2021-09-06T13:55:00+0530,322.9,325.2,301.95,303.8,190575,632525
2021-09-06T14:00:00+0530,304.2,329.15,302.1,327.15,203125,645725
2021-09-06T14:05:00+0530,326.35,332.65,322,327.65,122250,642525
2021-09-06T14:10:00+0530,328.75,331.8,311.2,314.95,133050,636700
2021-09-06T14:15:00+0530,314.15,321.05,291,311.05,260075,659375
2021-09-06T14:20:00+0530,309,319.9,298,309.05,218250,686425
2021-09-06T14:25:00+0530,307.75,310.3,296.45,299.15,146750,696550
2021-09-06T14:30:00+0530,298.85,318.45,297.8,315.85,220525,705025
2021-09-06T14:35:00+0530,314,314.9,302.8,308.8,146675,710075
2021-09-06T14:40:00+0530,308.15,309,286.25,287.35,235250,712775
2021-09-06T14:45:00+0530,288.8,304.85,276.5,285.5,382100,749950
2021-09-06T14:50:00+0530,285.35,299.75,285.15,298.15,252650,755750
2021-09-06T14:55:00+0530,298.9,313.4,291.65,301.25,303175,743475
2021-09-06T15:00:00+0530,304.8,309.9,292.25,302.95,261100,745800
2021-09-06T15:05:00+0530,301.95,305,290,293,238250,768850
2021-09-06T15:10:00+0530,294.9,304.95,293.15,299,225575,751750
2021-09-06T15:15:00+0530,299.1,306,293.2,302.95,247750,728000
2021-09-06T15:20:00+0530,303.35,330,302.8,322,408850,621975
2021-09-06T15:25:00+0530,322.5,322.5,290,293.35,330850,611050
2021-09-07T09:15:00+0530,295.05,295.1,187.65,223.5,1220950,791400
2021-09-07T09:20:00+0530,227.95,234.25,181.1,182.4,1018150,999050
2021-09-07T09:25:00+0530,181.25,194.6,178.9,181.45,663625,1156700
2021-09-07T09:30:00+0530,178.75,180.7,153.55,166.25,882250,1209650
2021-09-07T09:35:00+0530,166.7,174,156.3,157.2,452500,1291225
2021-09-07T09:40:00+0530,156.95,168.55,153.35,161.8,278750,1318850
2021-09-07T09:45:00+0530,162.7,166.8,156,160.35,283975,1332875
2021-09-07T09:50:00+0530,160,167.35,158.45,164.75,179500,1354850
2021-09-07T09:55:00+0530,164.2,172.8,146.75,150.1,449925,1349625
2021-09-07T10:00:00+0530,150.6,152.25,117.9,119.75,787675,1332950
2021-09-07T10:05:00+0530,118.65,119.85,111,112.95,595575,1333050
2021-09-07T10:10:00+0530,112.1,117.3,109.2,112.5,341450,1328400
2021-09-07T10:15:00+0530,112.45,112.55,98,104.5,653575,1331250
2021-09-07T10:20:00+0530,104.15,106.9,102.35,104.9,263100,1309950
2021-09-07T10:25:00+0530,105.2,111.3,104.35,110.2,217025,1322650
2021-09-07T10:30:00+0530,110.7,114.7,103.3,112.45,242400,1300250
2021-09-07T10:35:00+0530,112,118.25,109.75,110.7,237875,1288775
2021-09-07T10:40:00+0530,110.7,122.8,110.1,121.6,193150,1277125
2021-09-07T10:45:00+0530,121.4,127.15,118.55,123.05,243675,1262100
2021-09-07T10:50:00+0530,122.8,125.3,118.3,119.4,254150,1273775
2021-09-07T10:55:00+0530,119.6,124.25,115,121.25,205925,1246475
2021-09-07T11:00:00+0530,121.3,128.1,119.7,123.4,218975,1235700
2021-09-07T11:05:00+0530,123.15,127.5,118.75,124.45,145175,1225125
2021-09-07T11:10:00+0530,124.45,125.95,121.05,124.4,114700,1217875
2021-09-07T11:15:00+0530,124.2,129.5,116.2,116.8,192425,1219525
2021-09-07T11:20:00+0530,117,121.45,116.6,119.45,118450,1221325
2021-09-07T11:25:00+0530,119.2,132.3,118.65,127.85,301250,1224150
2021-09-07T11:30:00+0530,128.1,142.5,127.1,134.4,472525,1204350
2021-09-07T11:35:00+0530,134.55,134.55,124.2,132,162325,1207125
2021-09-07T11:40:00+0530,131.8,133.05,120.65,121.95,152100,1204525
2021-09-07T11:45:00+0530,122.35,125.6,114.55,116.05,177075,1216950
2021-09-07T11:50:00+0530,116.3,133.6,114.45,133.45,212225,1207300
2021-09-07T11:55:00+0530,133.2,146.6,129,142,325750,1191675
2021-09-07T12:00:00+0530,142.1,146.25,133.6,139.15,320525,1172450
2021-09-07T12:05:00+0530,139.1,186,138.4,177.05,535325,1184300
2021-09-07T12:10:00+0530,182.5,200.7,172.75,198.95,935825,1101500
2021-09-07T12:15:00+0530,203.75,249.05,201.1,218.5,1377500,1095150
2021-09-07T12:20:00+0530,218.3,233,213,219,530950,1177775
2021-09-07T12:25:00+0530,216.9,229.75,196.6,229.2,701050,1185750
2021-09-07T12:30:00+0530,226.65,239.2,212,237.55,711375,1177700
2021-09-07T12:35:00+0530,238.45,264.75,235.7,256.5,1204950,1173525
2021-09-07T12:40:00+0530,257.85,263.2,237.6,245.55,630500,1192450
2021-09-07T12:45:00+0530,245.8,294.9,229.45,293.45,1004975,1185375
2021-09-07T12:50:00+0530,291.7,299.6,272.8,274.05,721700,1101525
2021-09-07T12:55:00+0530,274.4,276.35,241,245,600475,1111675
2021-09-07T13:00:00+0530,245.3,248,220.15,233.35,614575,1167600
2021-09-07T13:05:00+0530,234.15,253.65,232.6,242.75,528800,1208775
2021-09-07T13:10:00+0530,244.55,246.6,226.5,231,278100,1224825
2021-09-07T13:15:00+0530,230.3,259.65,230.3,246.15,505275,1227900
2021-09-07T13:20:00+0530,245,256,230.55,252,342100,1243725
2021-09-07T13:25:00+0530,250.6,255.2,242.6,247.35,247900,1240800
2021-09-07T13:30:00+0530,247.05,263.75,239.5,260.65,405350,1246975
2021-09-07T13:35:00+0530,261.4,266.5,241.6,249.5,328950,1225075
2021-09-07T13:40:00+0530,249.05,250.75,234.3,245.05,308600,1231700
2021-09-07T13:45:00+0530,244.25,255,240.55,241.95,239725,1220575
2021-09-07T13:50:00+0530,242.45,246,206.35,210.85,496700,1207650
2021-09-07T13:55:00+0530,209.8,211.4,188,201.55,729775,1208925
2021-09-07T14:00:00+0530,201.05,217,185,210.95,590525,1222100
2021-09-07T14:05:00+0530,210.3,225.9,203.6,216.5,413300,1238000
2021-09-07T14:10:00+0530,217.5,221.25,206,209.65,255450,1251250
2021-09-07T14:15:00+0530,210,212.55,197.25,198.85,236250,1258950
2021-09-07T14:20:00+0530,198.65,210.95,189.65,191.65,390000,1290925
2021-09-07T14:25:00+0530,189.75,197.8,176.7,193,655850,1344325
2021-09-07T14:30:00+0530,191.85,207.6,184.95,202.45,361000,1378400
2021-09-07T14:35:00+0530,202.45,205.8,184.15,186.35,355750,1377775
2021-09-07T14:40:00+0530,186,187.5,141.25,142.2,937425,1383875
2021-09-07T14:45:00+0530,142,153.65,129.65,151.1,682000,1419575
2021-09-07T14:50:00+0530,151.45,154.4,142.25,145.75,347825,1421150
2021-09-07T14:55:00+0530,145.9,180,144.2,172.35,591425,1380800
2021-09-07T15:00:00+0530,173.05,187.3,160.5,164,663850,1348675
2021-09-07T15:05:00+0530,166.3,169,152.75,156.3,371150,1319450
2021-09-07T15:10:00+0530,157.75,161.5,146.65,150.75,373850,1330150
2021-09-07T15:15:00+0530,150.65,156.8,142,153.8,423175,1307000
2021-09-07T15:20:00+0530,153.55,162.4,147.35,148.7,439525,1234550
2021-09-07T15:25:00+0530,148.95,149.9,140,142,444600,1206300
2021-09-08T09:15:00+0530,160,218.95,116.15,199.4,1944150,1265450
2021-09-08T09:20:00+0530,198.55,219.65,173.3,184.4,1667575,1512925
2021-09-08T09:25:00+0530,184.2,214.85,166.1,188.5,1270675,1613175
2021-09-08T09:30:00+0530,188.45,202.7,172.05,201.2,984800,1720375
2021-09-08T09:35:00+0530,200.45,267.55,191.6,243.3,1932400,1744150
2021-09-08T09:40:00+0530,243.6,284.15,241.5,276.65,1529750,1371800
2021-09-08T09:45:00+0530,278.1,280.4,250,268.4,811975,1318925
2021-09-08T09:50:00+0530,265.7,266.75,222.45,224.45,654400,1312900
2021-09-08T09:55:00+0530,223.55,258.5,210,253.15,738375,1299725
2021-09-08T10:00:00+0530,255,273,196.55,220.05,936725,1298725
2021-09-08T10:05:00+0530,221,224.15,202.35,206.25,626925,1308500
2021-09-08T10:10:00+0530,203.9,224,198.55,212.9,606900,1367175
2021-09-08T10:15:00+0530,212.45,227,211.75,214.7,352900,1373525
2021-09-08T10:20:00+0530,214,247.7,212.5,242.6,555250,1385625
2021-09-08T10:25:00+0530,242.05,263.4,231,255.65,528175,1350675
2021-09-08T10:30:00+0530,254.8,255.2,223.85,241.65,605175,1335525
2021-09-08T10:35:00+0530,242.7,264.55,241.8,260.35,458675,1312750
2021-09-08T10:40:00+0530,259.9,320.7,242.8,309.25,1105700,1174725
2021-09-08T10:45:00+0530,310.85,317.35,291.5,292.95,889150,1057475
2021-09-08T10:50:00+0530,293.05,311.7,274.45,311.1,486900,1014450
