Date,Open,High,Low,Close,5,6
2021-12-01T00:00:00+0530,35902.9,36445.35,35805,36364.9,0,0
2021-12-02T00:00:00+0530,36281.85,36563.5,36166.7,36508.25,0,0
2021-12-03T00:00:00+0530,36497.3,36844,36062.85,36197.15,0,0
2021-12-06T00:00:00+0530,36252.75,36344.55,35696.75,35735.9,0,0
2021-12-07T00:00:00+0530,36086.95,36820.7,36013.95,36618.4,0,0
2021-12-08T00:00:00+0530,37052.75,37384.8,36905.15,37284.7,0,0
2021-12-09T00:00:00+0530,37331.75,37397.55,36884.45,37082.45,0,0
2021-12-10T00:00:00+0530,37083.15,37153.25,36824.4,37105.65,0,0
2021-12-13T00:00:00+0530,37358.2,37581.05,36861.9,36925.25,0,0
2021-12-14T00:00:00+0530,36778.95,37039.05,36545.4,36893.95,0,0
2021-12-15T00:00:00+0530,36929.5,37083.5,36743.2,36789.55,0,0
2021-12-16T00:00:00+0530,37092.95,37159.3,36385.75,36548.65,0,0
2021-12-17T00:00:00+0530,36491.8,36550.75,35535.05,35618.65,0,0
2021-12-20T00:00:00+0530,35124.35,35231.1,34018.45,34439.85,0,0
2021-12-21T00:00:00+0530,34863.35,35050,34389.95,34607.85,0,0
2021-12-22T00:00:00+0530,34865.25,35112.1,34687.6,35029.5,0,0
2021-12-23T00:00:00+0530,35350.5,35477.15,35046.3,35082.85,0,0
