Date,Open,High,Low,Close
2021-09-01T09:15:00+0530,36591.45,36604.7,36505.35,36527.1
2021-09-01T09:16:00+0530,36526.35,36608,36526.35,36599.55
2021-09-01T09:17:00+0530,36603.6,36622.2,36560.75,36561.1
2021-09-01T09:18:00+0530,36559.45,36598.1,36552.6,36587.45
2021-09-01T09:19:00+0530,36591.45,36594.15,36554.65,36570.4
2021-09-01T09:20:00+0530,36570.45,36587.1,36553.2,36564.6
2021-09-01T09:21:00+0530,36566.6,36616.95,36566.6,36599.1
2021-09-01T09:22:00+0530,36615,36659.75,36610.15,36652.2
2021-09-01T09:23:00+0530,36646.75,36658.25,36636.25,36658.25
2021-09-01T09:24:00+0530,36659,36675.45,36645.2,36654.9
2021-09-01T09:25:00+0530,36654.6,36696.8,36652.75,36684.65
2021-09-01T09:26:00+0530,36676,36678,36643.25,36643.25
2021-09-01T09:27:00+0530,36647.45,36711.05,36645.3,36710.45
2021-09-01T09:28:00+0530,36708.8,36715,36682.55,36703.8
2021-09-01T09:29:00+0530,36705.6,36731.4,36705.6,36730.35
2021-09-01T09:30:00+0530,36731.35,36766.95,36726.25,36726.25
2021-09-01T09:31:00+0530,36726.1,36741.75,36713.15,36741.75
2021-09-01T09:32:00+0530,36744.6,36774.05,36744.6,36770.4
2021-09-01T09:33:00+0530,36767.9,36805.25,36767.9,36789.95
2021-09-01T09:34:00+0530,36790,36801.6,36772.1,36776.45
2021-09-01T09:35:00+0530,36777.7,36792.3,36755.75,36786.05
2021-09-01T09:36:00+0530,36784.3,36786.1,36731.2,36736.75
2021-09-01T09:37:00+0530,36736.3,36770.65,36734.1,36753.15
2021-09-01T09:38:00+0530,36753.95,36782.7,36748.45,36782.7
2021-09-01T09:39:00+0530,36783.7,36794.45,36764.2,36772.9
2021-09-01T09:40:00+0530,36775,36780.35,36767.35,36771.95
2021-09-01T09:41:00+0530,36773.4,36837.3,36769.35,36828.1
2021-09-01T09:42:00+0530,36828,36862.25,36814.15,36854.9
2021-09-01T09:43:00+0530,36854.4,36881.05,36844.3,36881.05
2021-09-01T09:44:00+0530,36877.55,36916.1,36869,36916.1
2021-09-01T09:45:00+0530,36917.7,36933.75,36899.05,36910.8
2021-09-01T09:46:00+0530,36912.3,36912.7,36846.55,36870.55
2021-09-01T09:47:00+0530,36876.45,36906.65,36874.85,36905.8
2021-09-01T09:48:00+0530,36908.75,36926.5,36895.6,36924.75
2021-09-01T09:49:00+0530,36925.5,36928.65,36912.25,36922.6
2021-09-01T09:50:00+0530,36919.85,36947.75,36903.25,36939.5
2021-09-01T09:51:00+0530,36939.7,36945,36900.55,36900.55
2021-09-01T09:52:00+0530,36896.2,36909.5,36891.8,36899.5
2021-09-01T09:53:00+0530,36900.8,36913.6,36887.35,36909.55
2021-09-01T09:54:00+0530,36913.25,36938.7,36911.6,36928.6
2021-09-01T09:55:00+0530,36933.4,36954.2,36920.9,36953
2021-09-01T09:56:00+0530,36957.8,36968.25,36949.4,36954.05
2021-09-01T09:57:00+0530,36953.8,36974.25,36940.8,36948.5
2021-09-01T09:58:00+0530,36945.2,36961.25,36939.15,36952.9
2021-09-01T09:59:00+0530,36953.4,36964.3,36938.4,36938.4
2021-09-01T10:00:00+0530,36941.65,36957.85,36936.95,36946.55
2021-09-01T10:01:00+0530,36945.15,36952.05,36937.65,36950.65
2021-09-01T10:02:00+0530,36951.4,36960.4,36947.4,36952.4
2021-09-01T10:03:00+0530,36950.55,36972.8,36942.6,36967.45
2021-09-01T10:04:00+0530,36965.25,36984.6,36959.95,36976.8
2021-09-01T10:05:00+0530,36975.75,36978.75,36960.75,36966.2
2021-09-01T10:06:00+0530,36970.8,36981.35,36964.25,36971.4
2021-09-01T10:07:00+0530,36970.3,36994.5,36969.1,36990.9
2021-09-01T10:08:00+0530,36988.45,36988.45,36969.4,36978.5
2021-09-01T10:09:00+0530,36974.25,36990.55,36972.95,36981.05
2021-09-01T10:10:00+0530,36985.25,36991.7,36959.2,36966
2021-09-01T10:11:00+0530,36968.9,36971.65,36934,36955.1
2021-09-01T10:12:00+0530,36955.15,36966.55,36951.9,36961.7
2021-09-01T10:13:00+0530,36959.55,36971.1,36958.85,36964.1
2021-09-01T10:14:00+0530,36966.45,36966.95,36928.3,36940.3
2021-09-01T10:15:00+0530,36934,36950.6,36895.35,36895.35
2021-09-01T10:16:00+0530,36898.75,36899.6,36855.8,36881.3
2021-09-01T10:17:00+0530,36885.1,36891.55,36863.5,36873.5
2021-09-01T10:18:00+0530,36871.4,36887.95,36854.4,36887.95
2021-09-01T10:19:00+0530,36881.15,36900.85,36876.45,36890.45
2021-09-01T10:20:00+0530,36884.65,36884.65,36854.55,36867.35
2021-09-01T10:21:00+0530,36864.4,36891.15,36859.9,36883.45
2021-09-01T10:22:00+0530,36884.45,36913.6,36879.9,36884.2
2021-09-01T10:23:00+0530,36884.35,36886.35,36859.45,36881.15
2021-09-01T10:24:00+0530,36877.8,36904.75,36853.25,36857.1
2021-09-01T10:25:00+0530,36856.7,36864.95,36818.75,36850.95
2021-09-01T10:26:00+0530,36851.55,36857.95,36836.8,36857.8
2021-09-01T10:27:00+0530,36857.65,36866.1,36838.05,36857.7
2021-09-01T10:28:00+0530,36855.7,36884,36828.15,36828.15
2021-09-01T10:29:00+0530,36828.45,36844,36808.35,36816.45
2021-09-01T10:30:00+0530,36815.6,36816,36784.55,36788.65
2021-09-01T10:31:00+0530,36783.95,36809.6,36771.15,36804
2021-09-01T10:32:00+0530,36800.75,36840.45,36800.75,36822.45
2021-09-01T10:33:00+0530,36823.1,36824.25,36799.9,36815.1
2021-09-01T10:34:00+0530,36814.85,36819.95,36795.15,36797
2021-09-01T10:35:00+0530,36796.1,36814,36781.5,36794.15
2021-09-01T10:36:00+0530,36798.45,36801.4,36773.75,36788.1
2021-09-01T10:37:00+0530,36786.3,36817.2,36778.9,36816.65
2021-09-01T10:38:00+0530,36813.8,36838.2,36813.8,36830.85
2021-09-01T10:39:00+0530,36834.1,36842.15,36818.2,36828.55
2021-09-01T10:40:00+0530,36829.4,36842.45,36828.55,36841.55
2021-09-01T10:41:00+0530,36839.4,36839.4,36819.95,36825.7
2021-09-01T10:42:00+0530,36827.8,36855.65,36827.25,36853.85
2021-09-01T10:43:00+0530,36851.5,36858.9,36840.05,36855.5
2021-09-01T10:44:00+0530,36853.5,36855.25,36840.9,36845.75
2021-09-01T10:45:00+0530,36845.3,36851.55,36823.8,36849.25
2021-09-01T10:46:00+0530,36848.1,36858.2,36842.15,36854.1
2021-09-01T10:47:00+0530,36854.6,36865.7,36848.35,36851.15
2021-09-01T10:48:00+0530,36845,36854.35,36842.4,36850.3
2021-09-01T10:49:00+0530,36846.6,36848.35,36832.15,36840.55
2021-09-01T10:50:00+0530,36841.2,36843.05,36828.75,36831.85
2021-09-01T10:51:00+0530,36833.2,36833.2,36813.15,36821.5
2021-09-01T10:52:00+0530,36818.65,36824,36812.15,36819.05
2021-09-01T10:53:00+0530,36821.8,36822.45,36805.15,36805.15
2021-09-01T10:54:00+0530,36807.9,36807.9,36777.15,36777.15
2021-09-01T10:55:00+0530,36779.15,36780.1,36759.7,36763.8
2021-09-01T10:56:00+0530,36762.3,36762.5,36740.9,36748
2021-09-01T10:57:00+0530,36750.6,36767.35,36750.6,36757.55
2021-09-01T10:58:00+0530,36752.55,36762.45,36741.95,36751.6
2021-09-01T10:59:00+0530,36753.95,36753.95,36721.1,36738.3
2021-09-01T11:00:00+0530,36738.55,36738.55,36711.05,36730.2
2021-09-01T11:01:00+0530,36727.15,36783.25,36723.85,36782.45
2021-09-01T11:02:00+0530,36782.4,36782.4,36759.7,36760.9
2021-09-01T11:03:00+0530,36762.2,36762.2,36734.3,36738.6
2021-09-01T11:04:00+0530,36739.7,36739.7,36706,36706
2021-09-01T11:05:00+0530,36713.95,36718.45,36671.1,36677.55
2021-09-01T11:06:00+0530,36676.45,36693.2,36662.2,36669.1
2021-09-01T11:07:00+0530,36670.95,36670.95,36654.4,36654.4
2021-09-01T11:08:00+0530,36657.15,36691.45,36654,36676.9
2021-09-01T11:09:00+0530,36674.75,36692.4,36659.8,36670.25
2021-09-01T11:10:00+0530,36669.55,36674.9,36658.5,36664.65
2021-09-01T11:11:00+0530,36668.9,36685.9,36658.05,36684.65
2021-09-01T11:12:00+0530,36679.6,36687.25,36636.85,36639.65
2021-09-01T11:13:00+0530,36639.15,36656.1,36637.2,36652.25
2021-09-01T11:14:00+0530,36650.05,36686.4,36648.25,36679.3
2021-09-01T11:15:00+0530,36679.9,36706.8,36679.9,36694.7
2021-09-01T11:16:00+0530,36696.3,36725.15,36694.35,36724.35
2021-09-01T11:17:00+0530,36719.15,36721.2,36708.2,36715.65
2021-09-01T11:18:00+0530,36716.55,36740.5,36714.5,36735.5
2021-09-01T11:19:00+0530,36737.15,36739.95,36725.45,36730.2
2021-09-01T11:20:00+0530,36728.5,36732.05,36718,36719.25
2021-09-01T11:21:00+0530,36714.2,36718.6,36686.4,36693.5
2021-09-01T11:22:00+0530,36688.95,36689.1,36667.6,36672.55
2021-09-01T11:23:00+0530,36670.4,36681.5,36663.1,36665.4
2021-09-01T11:24:00+0530,36661.15,36662.85,36638.4,36647
2021-09-01T11:25:00+0530,36639.9,36648.8,36613.45,36620.75
2021-09-01T11:26:00+0530,36620.95,36629.3,36614.2,36619.35
2021-09-01T11:27:00+0530,36619.05,36624.25,36608.8,36611.6
2021-09-01T11:28:00+0530,36613.65,36622.3,36609,36618.35
2021-09-01T11:29:00+0530,36613.65,36628.7,36605.3,36628.7
2021-09-01T11:30:00+0530,36627.65,36634.15,36599.95,36602
2021-09-01T11:31:00+0530,36601.05,36631.25,36600.25,36631.25
2021-09-01T11:32:00+0530,36630.1,36653.8,36621.9,36627.7
2021-09-01T11:33:00+0530,36622.25,36631.3,36612.85,36631.3
2021-09-01T11:34:00+0530,36629.85,36634.3,36616.65,36627.95
2021-09-01T11:35:00+0530,36629.2,36645,36624.55,36641.65
2021-09-01T11:36:00+0530,36642.1,36658.85,36632.5,36654.85
2021-09-01T11:37:00+0530,36656.3,36664.5,36654.65,36659.55
2021-09-01T11:38:00+0530,36655.9,36657.45,36643.05,36643.3
2021-09-01T11:39:00+0530,36640.85,36643.75,36615.05,36615.05
2021-09-01T11:40:00+0530,36613.75,36620.85,36605.45,36620.85
2021-09-01T11:41:00+0530,36618.25,36635.25,36615.7,36633.15
2021-09-01T11:42:00+0530,36634.05,36642.6,36630.8,36639.8
2021-09-01T11:43:00+0530,36637.8,36638.45,36623.2,36626.75
2021-09-01T11:44:00+0530,36626.1,36636,36624.25,36624.3
2021-09-01T11:45:00+0530,36622.25,36637.3,36622.25,36635.4
2021-09-01T11:46:00+0530,36635,36641.05,36635,36635.9
2021-09-01T11:47:00+0530,36637.35,36641.25,36628.3,36635.2
2021-09-01T11:48:00+0530,36636.6,36647.9,36632.8,36636.05
2021-09-01T11:49:00+0530,36631.15,36652.9,36630.75,36649.95
2021-09-01T11:50:00+0530,36647.1,36668.8,36646.6,36656.1
2021-09-01T11:51:00+0530,36660.25,36660.25,36643.6,36648.55
2021-09-01T11:52:00+0530,36649.1,36669.8,36647.1,36668.1
2021-09-01T11:53:00+0530,36669.35,36669.35,36646.8,36646.8
2021-09-01T11:54:00+0530,36645.55,36651.85,36642.95,36644.9
2021-09-01T11:55:00+0530,36645.35,36650.7,36637.7,36645.6
2021-09-01T11:56:00+0530,36643.9,36645.7,36616.5,36618.8
2021-09-01T11:57:00+0530,36624.4,36624.4,36606.2,36617.45
2021-09-01T11:58:00+0530,36618.65,36620.15,36594.65,36596.6
2021-09-01T11:59:00+0530,36595.05,36601.6,36577.8,36581.2
2021-09-01T12:00:00+0530,36571.75,36605.95,36571.75,36605.95
2021-09-01T12:01:00+0530,36603.55,36632.55,36601.95,36628.05
2021-09-01T12:02:00+0530,36627.85,36631.6,36621.7,36621.7
2021-09-01T12:03:00+0530,36621.9,36630.65,36616.95,36620.85
2021-09-01T12:04:00+0530,36619.85,36631.05,36615.85,36625.8
