Date,Open,High,Low,Close,Adj Close,Volume
1/27/2017,505.33493,509.619324,504.71579,507.737152,496.329285,10089215
1/30/2017,507.662872,518.311951,507.588562,517.49469,505.867615,7235452
1/31/2017,518.510071,521.952393,515.265808,517.69281,506.06131,6980274
2/1/2017,518.13855,520.516052,512.739746,519.896912,508.215851,5220617
2/2/2017,520.070251,520.466492,514.250427,516.850769,505.238159,4199246
2/3/2017,518.08905,520.293152,510.213684,511.972015,500.469025,6100788
2/6/2017,513.631287,517.544189,511.179535,515.934448,504.342377,4611263
2/7/2017,516.107788,516.281189,508.777313,510.609924,499.137512,4571415
2/8/2017,510.609924,514.250427,506.201721,507.761932,496.353546,7490523
2/9/2017,509.173553,512.145386,508.579163,511.526245,500.033234,4551167
2/10/2017,512.640686,512.913086,507.960052,510.238434,498.774353,5777310
2/13/2017,511.650055,512.145386,506.201721,510.089844,498.62912,3953095
2/14/2017,512.640686,521.506653,510.114624,519.971191,508.288452,8419890
2/15/2017,521.506653,523.785034,517.717529,520.714172,509.01474,7031717
2/16/2017,521.333252,529.703918,521.333252,528.738098,516.858398,9070869
2/17/2017,528.242798,534.037842,524.255554,532.7005,520.731812,6852052
2/20/2017,530.248779,534.359802,528.242798,532.651001,520.683411,5376741
2/21/2017,532.551941,540.352966,531.487061,538.990906,526.880859,6547056
2/22/2017,541.368347,600.136292,540.873047,598.080811,584.643066,58759604
2/23/2017,601.102173,605.262695,584.137939,585.822021,572.659729,28728225
2/27/2017,589.660583,622.499329,589.586304,613.633362,599.846191,38499330
2/28/2017,610.215759,618.140625,608.482178,613.212341,599.434692,16665551
3/1/2017,614.227722,616.357544,609.225159,611.454041,597.715881,11253980
3/2/2017,613.138062,621.459167,607.763977,612.568481,598.805237,8336344
3/3/2017,614.945923,637.85376,614.945923,623.366089,609.360291,38907038
3/6/2017,628.542053,649.840149,626.684631,646.546387,632.019714,30793458
3/7/2017,653.233032,657.269714,641.989563,646.348267,631.826111,19416016
3/8/2017,647.710327,647.710327,637.01178,639.537842,625.168701,20000005
3/9/2017,638.943481,642.905884,634.733337,637.33374,623.014099,14350087
3/10/2017,639.067261,641.915283,624.67865,634.807678,620.5448,11438543
3/14/2017,653.183472,653.307312,636.590759,638.695801,624.345642,12813559
3/15/2017,639.463501,651.969971,639.141602,646.348267,631.826111,11125787
3/16/2017,648.849548,649.047668,640.726563,642.732544,628.291565,7348934
3/17/2017,647.858948,653.777832,642.930664,644.243225,629.768311,10488640
3/20/2017,646.868347,646.992188,633.173157,634.386658,620.133179,5939197
3/21/2017,635.080078,635.922119,623.73761,625.966492,611.902222,10428134
3/22/2017,620.121887,627.006592,617.422424,623.93573,609.917114,9364609
3/23/2017,625.644531,632.776917,623.093689,630.671875,616.501953,5449349
3/24/2017,631.068115,639.934082,628.269653,637.33374,623.014099,7514381
3/27/2017,629.582214,633.371277,617.744385,619.676086,605.753174,14976876
3/28/2017,623.093689,626.065552,615.218323,617.026184,603.162781,10017936
3/29/2017,619.973267,624.08429,610.884399,622.425049,608.440369,8733582
3/30/2017,621.607788,631.390076,620.617188,629.359314,615.218872,12858458
3/31/2017,627.056152,662.544739,627.056152,654.248352,639.548706,20947737
4/3/2017,664.699341,683.768555,662.247559,680.871033,665.573181,20715169
4/5/2017,691.049561,702.342468,683.570435,700.856567,685.109741,18609462
4/6/2017,697.884766,717.6474,694.516663,712.496277,696.487854,23361514
4/7/2017,703.97699,710.267395,694.690063,696.696045,681.042603,14710432
4/10/2017,698.380066,705.760071,682.183594,684.189575,668.817261,14199616
4/11/2017,687.409058,693.649902,678.617371,679.731812,664.459595,14883207
4/12/2017,684.907776,686.715637,669.231384,670.643005,655.575012,12667376
4/13/2017,670.643005,680.251892,667.349182,675.992249,660.804016,5867471
4/17/2017,676.091309,691.2229,676.091309,689.390259,673.901001,5463005
4/18/2017,693.402222,698.380066,677.08197,678.666931,663.41864,7391572
4/19/2017,678.072571,684.783936,672.401306,677.973511,662.740784,5340733
4/20/2017,683.025574,686.888977,675.645569,678.344971,663.103943,3873597
4/21/2017,683.768555,703.82843,682.802734,694.665283,679.057495,13951559
4/24/2017,697.909485,710.762695,693.526062,702.045288,686.271667,11774019
4/25/2017,723.145325,726.983948,706.354492,709.673035,693.728088,16966725
4/26/2017,710.762695,713.263977,694.714783,701.574768,685.811768,7736192
4/27/2017,701.847168,705.388611,694.516663,698.132385,682.446716,5801788
4/28/2017,698.256226,703.481689,688.969238,691.049561,675.52301,5468153
5/2/2017,694.417603,694.417603,676.735229,678.840271,663.588074,8579933
5/3/2017,681.985474,683.892395,676.091309,678.617371,663.370117,4384266
5/4/2017,681.044373,683.322754,670.667725,672.599426,657.487427,6629876
5/5/2017,674.407288,677.25531,656.279114,657.888855,643.107422,7198681
5/8/2017,658.755676,663.46106,652.985352,654.496033,639.790771,7414794
5/9/2017,655.783813,660.563538,653.926453,658.929016,644.124146,9740485
5/10/2017,661.133118,675.397888,659.077576,673.169006,658.044189,10571126
5/11/2017,675.645569,678.444031,669.479004,673.391907,658.262146,6361244
5/12/2017,673.639587,675.596008,665.714661,668.884644,653.85614,3472060
5/15/2017,671.831726,671.831726,660.489197,665.739441,650.781555,3109625
5/16/2017,666.705322,681.985474,664.203979,671.782166,656.688538,5840738
5/17/2017,670.147644,676.56189,667.547302,670.197205,655.13916,4543269
5/18/2017,663.83252,668.661743,655.833374,657.443115,642.671692,4518258
5/19/2017,660.241577,661.578918,648.849548,653.233032,638.556152,5913291
5/22/2017,657.022095,660.538757,651.425171,655.858093,641.122253,4061858
5/23/2017,656.625854,658.681335,644.887085,646.645447,632.116577,4256413
